"PM10","AQI","temp","Latitude","Longitude","windspeed","state","county","City.Name","type_of_day","type_of_day01"
17,16,53.204167,35.438035,-119.016787,3.029167,"California","Kern","Oildale","Healthy air quality",1
4,4,48.141667,35.438035,-119.016787,3.329167,"California","Kern","Oildale","Healthy air quality",1
4,4,47.495833,35.438035,-119.016787,3.375,"California","Kern","Oildale","Healthy air quality",1
9,8,49.916667,35.438035,-119.016787,2.791667,"California","Kern","Oildale","Healthy air quality",1
13,12,55.2875,35.438035,-119.016787,2.6875,"California","Kern","Oildale","Healthy air quality",1
16,15,53.191667,35.438035,-119.016787,2.225,"California","Kern","Oildale","Healthy air quality",1
4,4,46.475,35.438035,-119.016787,6.4,"California","Kern","Oildale","Healthy air quality",1
7,6,46.9125,35.438035,-119.016787,1.75,"California","Kern","Oildale","Healthy air quality",1
13,12,61.71,35.438035,-119.016787,8.44,"California","Kern","Oildale","Healthy air quality",1
6,6,53.7625,35.438035,-119.016787,5.358333,"California","Kern","Oildale","Healthy air quality",1
8,7,52.8125,35.438035,-119.016787,2.870833,"California","Kern","Oildale","Healthy air quality",1
13,12,57.225,35.438035,-119.016787,3.0125,"California","Kern","Oildale","Healthy air quality",1
19,18,54.904167,35.438035,-119.016787,3.554167,"California","Kern","Oildale","Healthy air quality",1
29,27,56.916667,35.438035,-119.016787,2.283333,"California","Kern","Oildale","Healthy air quality",1
21,19,56.3875,35.438035,-119.016787,4.716667,"California","Kern","Oildale","Healthy air quality",1
24,22,58.05,35.438035,-119.016787,2.304167,"California","Kern","Oildale","Healthy air quality",1
24,22,64.258333,35.438035,-119.016787,2.933333,"California","Kern","Oildale","Healthy air quality",1
22,20,68.379167,35.438035,-119.016787,2.295833,"California","Kern","Oildale","Healthy air quality",1
40,37,67.1125,35.438035,-119.016787,3.220833,"California","Kern","Oildale","Healthy air quality",1
46,43,63.979167,35.438035,-119.016787,2.058333,"California","Kern","Oildale","Healthy air quality",1
44,41,70.125,35.438035,-119.016787,2.604167,"California","Kern","Oildale","Healthy air quality",1
42,39,74.258333,35.438035,-119.016787,3.2625,"California","Kern","Oildale","Healthy air quality",1
43,40,74.441667,35.438035,-119.016787,2.633333,"California","Kern","Oildale","Healthy air quality",1
41,38,70.841667,35.438035,-119.016787,3.004167,"California","Kern","Oildale","Healthy air quality",1
33,31,63.266667,35.438035,-119.016787,2.570833,"California","Kern","Oildale","Healthy air quality",1
46,43,63.8125,35.438035,-119.016787,2.825,"California","Kern","Oildale","Healthy air quality",1
37,34,64.716667,35.438035,-119.016787,2.254167,"California","Kern","Oildale","Healthy air quality",1
45,42,69.427778,35.438035,-119.016787,2.505556,"California","Kern","Oildale","Healthy air quality",1
39,36,72.773333,35.438035,-119.016787,3.28,"California","Kern","Oildale","Healthy air quality",1
38,35,63.670833,35.438035,-119.016787,2.508333,"California","Kern","Oildale","Healthy air quality",1
30,28,67.65,35.438035,-119.016787,2.166667,"California","Kern","Oildale","Healthy air quality",1
43,40,70.783333,35.438035,-119.016787,2.995833,"California","Kern","Oildale","Healthy air quality",1
58,52,67.341667,35.438035,-119.016787,4.166667,"California","Kern","Oildale","Unhealthy air quality",0
38,35,58.716667,35.438035,-119.016787,4.741667,"California","Kern","Oildale","Healthy air quality",1
50,46,63.008333,35.438035,-119.016787,2.433333,"California","Kern","Oildale","Healthy air quality",1
45,42,65.233333,35.438035,-119.016787,2.65,"California","Kern","Oildale","Healthy air quality",1
43,40,70.045833,35.438035,-119.016787,3.854167,"California","Kern","Oildale","Healthy air quality",1
32,30,72.9375,35.438035,-119.016787,3.125,"California","Kern","Oildale","Healthy air quality",1
47,44,75.320833,35.438035,-119.016787,3.404167,"California","Kern","Oildale","Healthy air quality",1
48,44,72.120833,35.438035,-119.016787,3.575,"California","Kern","Oildale","Healthy air quality",1
32,30,62.479167,35.438035,-119.016787,3.158333,"California","Kern","Oildale","Healthy air quality",1
46,43,67.720833,35.438035,-119.016787,3.4875,"California","Kern","Oildale","Healthy air quality",1
35,32,66.4,35.438035,-119.016787,3.341667,"California","Kern","Oildale","Healthy air quality",1
25,23,65.025,35.438035,-119.016787,3.983333,"California","Kern","Oildale","Healthy air quality",1
9,8,57.533333,35.438035,-119.016787,3.154167,"California","Kern","Oildale","Healthy air quality",1
5,5,56.075,35.438035,-119.016787,3.025,"California","Kern","Oildale","Healthy air quality",1
16,15,60.133333,35.438035,-119.016787,3.670833,"California","Kern","Oildale","Healthy air quality",1
23,21,68.866667,35.438035,-119.016787,2.654167,"California","Kern","Oildale","Healthy air quality",1
35,32,77.016667,35.438035,-119.016787,2.920833,"California","Kern","Oildale","Healthy air quality",1
53,49,79.495833,35.438035,-119.016787,2.770833,"California","Kern","Oildale","Healthy air quality",1
40,37,73.916667,35.438035,-119.016787,4.425,"California","Kern","Oildale","Healthy air quality",1
40,37,68.370833,35.438035,-119.016787,4.245833,"California","Kern","Oildale","Healthy air quality",1
45,42,69.915385,35.438035,-119.016787,2.153846,"California","Kern","Oildale","Healthy air quality",1
45,42,87.841176,35.438035,-119.016787,5.088235,"California","Kern","Oildale","Healthy air quality",1
45,42,79.7125,35.438035,-119.016787,3.85,"California","Kern","Oildale","Healthy air quality",1
41,38,71.0625,35.438035,-119.016787,4.104167,"California","Kern","Oildale","Healthy air quality",1
44,41,71.925,35.438035,-119.016787,1.975,"California","Kern","Oildale","Healthy air quality",1
35,32,75.283333,35.438035,-119.016787,3.320833,"California","Kern","Oildale","Healthy air quality",1
42,39,76.541667,35.438035,-119.016787,2.516667,"California","Kern","Oildale","Healthy air quality",1
54,50,80.8875,35.438035,-119.016787,3.345833,"California","Kern","Oildale","Healthy air quality",1
50,46,83.370833,35.438035,-119.016787,3.258333,"California","Kern","Oildale","Healthy air quality",1
49,45,81.3,35.438035,-119.016787,3.141667,"California","Kern","Oildale","Healthy air quality",1
48,44,80.1125,35.438035,-119.016787,3.1125,"California","Kern","Oildale","Healthy air quality",1
35,32,68.970833,35.438035,-119.016787,5.008333,"California","Kern","Oildale","Healthy air quality",1
18,17,67.533333,35.438035,-119.016787,3.916667,"California","Kern","Oildale","Healthy air quality",1
31,29,73.370833,35.438035,-119.016787,3.733333,"California","Kern","Oildale","Healthy air quality",1
50,46,73.645833,35.438035,-119.016787,3.429167,"California","Kern","Oildale","Healthy air quality",1
55,51,71.804167,35.438035,-119.016787,4.95,"California","Kern","Oildale","Unhealthy air quality",0
85,66,61.604167,35.438035,-119.016787,5.616667,"California","Kern","Oildale","Unhealthy air quality",0
28,26,61.408333,35.438035,-119.016787,3.7125,"California","Kern","Oildale","Healthy air quality",1
22,20,64.504167,35.438035,-119.016787,3.725,"California","Kern","Oildale","Healthy air quality",1
20,19,69.8125,35.438035,-119.016787,3.125,"California","Kern","Oildale","Healthy air quality",1
42,39,73.829167,35.438035,-119.016787,3.079167,"California","Kern","Oildale","Healthy air quality",1
42,39,76.020833,35.438035,-119.016787,3.0375,"California","Kern","Oildale","Healthy air quality",1
47,44,75.545833,35.438035,-119.016787,3.058333,"California","Kern","Oildale","Healthy air quality",1
49,45,77.179167,35.438035,-119.016787,3.654167,"California","Kern","Oildale","Healthy air quality",1
54,50,89.354167,35.438035,-119.016787,3.3375,"California","Kern","Oildale","Healthy air quality",1
52,48,89.104167,35.438035,-119.016787,3.779167,"California","Kern","Oildale","Healthy air quality",1
41,38,87.054167,35.438035,-119.016787,4.0625,"California","Kern","Oildale","Healthy air quality",1
37,34,82.691667,35.438035,-119.016787,3.983333,"California","Kern","Oildale","Healthy air quality",1
42,39,73.654167,35.438035,-119.016787,4.529167,"California","Kern","Oildale","Healthy air quality",1
31,29,67.979167,35.438035,-119.016787,4.4875,"California","Kern","Oildale","Healthy air quality",1
56,51,65.954167,35.438035,-119.016787,3.866667,"California","Kern","Oildale","Unhealthy air quality",0
40,37,65.0625,35.438035,-119.016787,2.691667,"California","Kern","Oildale","Healthy air quality",1
58,52,69.945833,35.438035,-119.016787,2.233333,"California","Kern","Oildale","Unhealthy air quality",0
40,37,75.4875,35.438035,-119.016787,2.0125,"California","Kern","Oildale","Healthy air quality",1
34,31,81.5375,35.438035,-119.016787,2.9375,"California","Kern","Oildale","Healthy air quality",1
53,49,80.141667,35.438035,-119.016787,3.020833,"California","Kern","Oildale","Healthy air quality",1
50,46,77.304167,35.438035,-119.016787,2.129167,"California","Kern","Oildale","Healthy air quality",1
66,56,83.025,35.438035,-119.016787,1.708333,"California","Kern","Oildale","Unhealthy air quality",0
83,65,89.316667,35.438035,-119.016787,1.854167,"California","Kern","Oildale","Unhealthy air quality",0
75,61,96.129167,35.438035,-119.016787,2.195833,"California","Kern","Oildale","Unhealthy air quality",0
42,39,96.475,35.438035,-119.016787,3.245833,"California","Kern","Oildale","Healthy air quality",1
25,23,94.658333,35.438035,-119.016787,4.004167,"California","Kern","Oildale","Healthy air quality",1
40,37,89.854167,35.438035,-119.016787,5.275,"California","Kern","Oildale","Healthy air quality",1
39,36,83.895833,35.438035,-119.016787,5.208333,"California","Kern","Oildale","Healthy air quality",1
44,41,81.4875,35.438035,-119.016787,4.4875,"California","Kern","Oildale","Healthy air quality",1
43,40,79.583333,35.438035,-119.016787,3.4,"California","Kern","Oildale","Healthy air quality",1
39,36,81.845833,35.438035,-119.016787,2.825,"California","Kern","Oildale","Healthy air quality",1
51,47,87.2,35.438035,-119.016787,2.091667,"California","Kern","Oildale","Healthy air quality",1
42,39,93.7,35.438035,-119.016787,2.920833,"California","Kern","Oildale","Healthy air quality",1
51,47,91.445833,35.438035,-119.016787,3.629167,"California","Kern","Oildale","Healthy air quality",1
58,52,89.854167,35.438035,-119.016787,1.916667,"California","Kern","Oildale","Unhealthy air quality",0
40,37,88.804167,35.438035,-119.016787,3.533333,"California","Kern","Oildale","Healthy air quality",1
29,27,87.7875,35.438035,-119.016787,3.404167,"California","Kern","Oildale","Healthy air quality",1
34,31,86.9,35.438035,-119.016787,2.6375,"California","Kern","Oildale","Healthy air quality",1
55,51,86.429167,35.438035,-119.016787,3.55,"California","Kern","Oildale","Unhealthy air quality",0
59,53,87.458333,35.438035,-119.016787,2.5125,"California","Kern","Oildale","Unhealthy air quality",0
64,55,90.583333,35.438035,-119.016787,2.125,"California","Kern","Oildale","Unhealthy air quality",0
54,50,97.058333,35.438035,-119.016787,3.233333,"California","Kern","Oildale","Healthy air quality",1
34,31,97.791667,35.438035,-119.016787,2.729167,"California","Kern","Oildale","Healthy air quality",1
32,30,98.4125,35.438035,-119.016787,2.720833,"California","Kern","Oildale","Healthy air quality",1
44,41,96.0625,35.438035,-119.016787,2.908333,"California","Kern","Oildale","Healthy air quality",1
63,55,92.354167,35.438035,-119.016787,3.4875,"California","Kern","Oildale","Unhealthy air quality",0
47,44,90.595833,35.438035,-119.016787,4.479167,"California","Kern","Oildale","Healthy air quality",1
41,38,87.108333,35.438035,-119.016787,3.416667,"California","Kern","Oildale","Healthy air quality",1
40,37,86.491667,35.438035,-119.016787,2.879167,"California","Kern","Oildale","Healthy air quality",1
40,37,87.979167,35.438035,-119.016787,2.854167,"California","Kern","Oildale","Healthy air quality",1
34,31,87.6625,35.438035,-119.016787,2.508333,"California","Kern","Oildale","Healthy air quality",1
35,32,92.558333,35.438035,-119.016787,3.208333,"California","Kern","Oildale","Healthy air quality",1
46,43,91.366667,35.438035,-119.016787,3.854167,"California","Kern","Oildale","Healthy air quality",1
51,47,88.120833,35.438035,-119.016787,2.745833,"California","Kern","Oildale","Healthy air quality",1
51,47,88.9,35.438035,-119.016787,2.858333,"California","Kern","Oildale","Healthy air quality",1
46,43,89.8125,35.438035,-119.016787,3.7,"California","Kern","Oildale","Healthy air quality",1
40,37,89.120833,35.438035,-119.016787,3.141667,"California","Kern","Oildale","Healthy air quality",1
34,31,89.154167,35.438035,-119.016787,3.1875,"California","Kern","Oildale","Healthy air quality",1
33,31,82.754167,35.438035,-119.016787,2.129167,"California","Kern","Oildale","Healthy air quality",1
45,42,88.016667,35.438035,-119.016787,3.433333,"California","Kern","Oildale","Healthy air quality",1
45,42,88.833333,35.438035,-119.016787,2.554167,"California","Kern","Oildale","Healthy air quality",1
48,44,91.870833,35.438035,-119.016787,2.8375,"California","Kern","Oildale","Healthy air quality",1
51,47,94.120833,35.438035,-119.016787,3.55,"California","Kern","Oildale","Healthy air quality",1
35,32,92.7625,35.438035,-119.016787,4.7125,"California","Kern","Oildale","Healthy air quality",1
29,27,90.504167,35.438035,-119.016787,4.175,"California","Kern","Oildale","Healthy air quality",1
54,50,87.141667,35.438035,-119.016787,3.65,"California","Kern","Oildale","Healthy air quality",1
70,58,87.966667,35.438035,-119.016787,2.133333,"California","Kern","Oildale","Unhealthy air quality",0
76,61,90.9125,35.438035,-119.016787,2.766667,"California","Kern","Oildale","Unhealthy air quality",0
64,55,86.6125,35.438035,-119.016787,3.133333,"California","Kern","Oildale","Unhealthy air quality",0
56,51,84.05,35.438035,-119.016787,2.570833,"California","Kern","Oildale","Unhealthy air quality",0
73,60,87.933333,35.438035,-119.016787,2.695833,"California","Kern","Oildale","Unhealthy air quality",0
79,63,88.220833,35.438035,-119.016787,2.8875,"California","Kern","Oildale","Unhealthy air quality",0
48,44,88.208333,35.438035,-119.016787,3,"California","Kern","Oildale","Healthy air quality",1
64,55,89.8125,35.438035,-119.016787,2.766667,"California","Kern","Oildale","Unhealthy air quality",0
64,55,91.325,35.438035,-119.016787,2.25,"California","Kern","Oildale","Unhealthy air quality",0
56,51,92.670833,35.438035,-119.016787,2.970833,"California","Kern","Oildale","Unhealthy air quality",0
68,57,91.254167,35.438035,-119.016787,3.170833,"California","Kern","Oildale","Unhealthy air quality",0
60,53,91.4125,35.438035,-119.016787,2.216667,"California","Kern","Oildale","Unhealthy air quality",0
64,55,92.554167,35.438035,-119.016787,2.125,"California","Kern","Oildale","Unhealthy air quality",0
85,66,93.841667,35.438035,-119.016787,2.729167,"California","Kern","Oildale","Unhealthy air quality",0
70,58,89.545833,35.438035,-119.016787,3.770833,"California","Kern","Oildale","Unhealthy air quality",0
66,56,79.020833,35.438035,-119.016787,5.4,"California","Kern","Oildale","Unhealthy air quality",0
117,82,76.979167,35.438035,-119.016787,2.729167,"California","Kern","Oildale","Unhealthy air quality",0
134,90,80.108333,35.438035,-119.016787,2.545833,"California","Kern","Oildale","Unhealthy air quality",0
84,65,78.5,35.438035,-119.016787,3.3375,"California","Kern","Oildale","Unhealthy air quality",0
45,42,77.408333,35.438035,-119.016787,2.570833,"California","Kern","Oildale","Healthy air quality",1
66,56,80.016667,35.438035,-119.016787,2.683333,"California","Kern","Oildale","Unhealthy air quality",0
83,65,81.083333,35.438035,-119.016787,2.733333,"California","Kern","Oildale","Unhealthy air quality",0
89,68,82.095833,35.438035,-119.016787,2.6,"California","Kern","Oildale","Unhealthy air quality",0
96,71,82.1375,35.438035,-119.016787,2.729167,"California","Kern","Oildale","Unhealthy air quality",0
84,65,84.9,35.438035,-119.016787,2.5375,"California","Kern","Oildale","Unhealthy air quality",0
102,74,88.779167,35.438035,-119.016787,2.4375,"California","Kern","Oildale","Unhealthy air quality",0
86,66,90.575,35.438035,-119.016787,2.054167,"California","Kern","Oildale","Unhealthy air quality",0
95,71,90.8375,35.438035,-119.016787,2.166667,"California","Kern","Oildale","Unhealthy air quality",0
86,66,88.620833,35.438035,-119.016787,3.083333,"California","Kern","Oildale","Unhealthy air quality",0
45,42,81.5875,35.438035,-119.016787,4.108333,"California","Kern","Oildale","Healthy air quality",1
62,54,78.295833,35.438035,-119.016787,2.616667,"California","Kern","Oildale","Unhealthy air quality",0
78,62,77.704167,35.438035,-119.016787,2.170833,"California","Kern","Oildale","Unhealthy air quality",0
85,66,81.958333,35.438035,-119.016787,2.129167,"California","Kern","Oildale","Unhealthy air quality",0
70,58,84.608333,35.438035,-119.016787,2,"California","Kern","Oildale","Unhealthy air quality",0
88,67,88.35,35.438035,-119.016787,2.166667,"California","Kern","Oildale","Unhealthy air quality",0
118,82,90.6,35.438035,-119.016787,2.6125,"California","Kern","Oildale","Unhealthy air quality",0
108,77,91.404167,35.438035,-119.016787,2.158333,"California","Kern","Oildale","Unhealthy air quality",0
91,69,93.741667,35.438035,-119.016787,2.775,"California","Kern","Oildale","Unhealthy air quality",0
73,60,89.333333,35.438035,-119.016787,4.1,"California","Kern","Oildale","Unhealthy air quality",0
77,62,83.466667,35.438035,-119.016787,2.6375,"California","Kern","Oildale","Unhealthy air quality",0
57,52,83.75,35.438035,-119.016787,2.625,"California","Kern","Oildale","Unhealthy air quality",0
52,48,84.4375,35.438035,-119.016787,2.529167,"California","Kern","Oildale","Healthy air quality",1
71,59,84.85,35.438035,-119.016787,2.883333,"California","Kern","Oildale","Unhealthy air quality",0
76,61,83.841667,35.438035,-119.016787,2.741667,"California","Kern","Oildale","Unhealthy air quality",0
86,66,81.229167,35.438035,-119.016787,3.204167,"California","Kern","Oildale","Unhealthy air quality",0
85,66,74.978571,35.438035,-119.016787,1.592857,"California","Kern","Oildale","Unhealthy air quality",0
64,55,77.8125,35.438035,-119.016787,2.43125,"California","Kern","Oildale","Unhealthy air quality",0
129,88,82.120833,35.438035,-119.016787,2.816667,"California","Kern","Oildale","Unhealthy air quality",0
134,90,85.754167,35.438035,-119.016787,2.716667,"California","Kern","Oildale","Unhealthy air quality",0
92,69,79.845833,35.438035,-119.016787,1.8375,"California","Kern","Oildale","Unhealthy air quality",0
130,88,77.75,35.438035,-119.016787,1.270833,"California","Kern","Oildale","Unhealthy air quality",0
114,80,77.554167,35.438035,-119.016787,2.054167,"California","Kern","Oildale","Unhealthy air quality",0
78,62,75.645833,35.438035,-119.016787,1.308333,"California","Kern","Oildale","Unhealthy air quality",0
89,68,72.704167,35.438035,-119.016787,2.191667,"California","Kern","Oildale","Unhealthy air quality",0
119,83,66.4125,35.438035,-119.016787,3.195833,"California","Kern","Oildale","Unhealthy air quality",0
123,85,68.383333,35.438035,-119.016787,2.141667,"California","Kern","Oildale","Unhealthy air quality",0
114,80,71.65,35.438035,-119.016787,2.408333,"California","Kern","Oildale","Unhealthy air quality",0
137,92,77.108333,35.438035,-119.016787,2.25,"California","Kern","Oildale","Unhealthy air quality",0
100,73,77.875,35.438035,-119.016787,2.645833,"California","Kern","Oildale","Unhealthy air quality",0
91,69,78.554167,35.438035,-119.016787,2.795833,"California","Kern","Oildale","Unhealthy air quality",0
163,105,76.795833,35.438035,-119.016787,1.6875,"California","Kern","Oildale","Unhealthy air quality",0
75,61,69.120833,35.438035,-119.016787,3.6625,"California","Kern","Oildale","Unhealthy air quality",0
38,35,61.0875,35.438035,-119.016787,3.7875,"California","Kern","Oildale","Healthy air quality",1
36,33,59.7125,35.438035,-119.016787,2.016667,"California","Kern","Oildale","Healthy air quality",1
40,37,64.604167,35.438035,-119.016787,1.995833,"California","Kern","Oildale","Healthy air quality",1
421,296,60.116667,35.438035,-119.016787,7.0875,"California","Kern","Oildale","Unhealthy air quality",0
54,50,55.541667,35.438035,-119.016787,1.829167,"California","Kern","Oildale","Healthy air quality",1
59,53,59.983333,35.438035,-119.016787,1.845833,"California","Kern","Oildale","Unhealthy air quality",0
72,59,61.1,35.438035,-119.016787,1.925,"California","Kern","Oildale","Unhealthy air quality",0
75,61,67.275,35.438035,-119.016787,2.720833,"California","Kern","Oildale","Unhealthy air quality",0
53,49,69.633333,35.438035,-119.016787,2.566667,"California","Kern","Oildale","Healthy air quality",1
95,71,71.175,35.438035,-119.016787,4.975,"California","Kern","Oildale","Unhealthy air quality",0
39,36,56.383333,35.438035,-119.016787,4.15,"California","Kern","Oildale","Healthy air quality",1
30,28,59.3125,35.438035,-119.016787,1.8125,"California","Kern","Oildale","Healthy air quality",1
49,45,64.516667,35.438035,-119.016787,2.258333,"California","Kern","Oildale","Healthy air quality",1
59,53,69.8375,35.438035,-119.016787,2.045833,"California","Kern","Oildale","Unhealthy air quality",0
36,33,67.7125,35.438035,-119.016787,4.058333,"California","Kern","Oildale","Healthy air quality",1
24,22,62.5375,35.438035,-119.016787,2.55,"California","Kern","Oildale","Healthy air quality",1
21,19,67.458333,35.438035,-119.016787,2.670833,"California","Kern","Oildale","Healthy air quality",1
150,98,65.83,35.438035,-119.016787,5.22,"California","Kern","Oildale","Unhealthy air quality",0
13,12,56.595455,35.438035,-119.016787,1.913636,"California","Kern","Oildale","Healthy air quality",1
23,21,60.016667,35.438035,-119.016787,1.704167,"California","Kern","Oildale","Healthy air quality",1
56,51,63.133333,35.438035,-119.016787,1.525,"California","Kern","Oildale","Unhealthy air quality",0
78,62,67.233333,35.438035,-119.016787,1.775,"California","Kern","Oildale","Unhealthy air quality",0
75,61,67.533333,35.438035,-119.016787,1.770833,"California","Kern","Oildale","Unhealthy air quality",0
35,32,59.9875,35.438035,-119.016787,1.658333,"California","Kern","Oildale","Healthy air quality",1
26,24,61.979167,35.438035,-119.016787,2.066667,"California","Kern","Oildale","Healthy air quality",1
26,24,64.654167,35.438035,-119.016787,1.591667,"California","Kern","Oildale","Healthy air quality",1
41,38,60.525,35.438035,-119.016787,1.725,"California","Kern","Oildale","Healthy air quality",1
46,43,64.979167,35.438035,-119.016787,3.204167,"California","Kern","Oildale","Healthy air quality",1
36,33,62.766667,35.438035,-119.016787,1.454167,"California","Kern","Oildale","Healthy air quality",1
45,42,59.920833,35.438035,-119.016787,1.716667,"California","Kern","Oildale","Healthy air quality",1
24,22,55.541667,35.438035,-119.016787,1.666667,"California","Kern","Oildale","Healthy air quality",1
43,40,56.9125,35.438035,-119.016787,1.320833,"California","Kern","Oildale","Healthy air quality",1
23,21,60.6125,35.438035,-119.016787,2.9375,"California","Kern","Oildale","Healthy air quality",1
24,22,60.141667,35.438035,-119.016787,2.25,"California","Kern","Oildale","Healthy air quality",1
38,35,56.804167,35.438035,-119.016787,1.408333,"California","Kern","Oildale","Healthy air quality",1
54,50,60.329167,35.438035,-119.016787,1.4375,"California","Kern","Oildale","Healthy air quality",1
59,53,60.095833,35.438035,-119.016787,1.770833,"California","Kern","Oildale","Unhealthy air quality",0
53,49,58.4375,35.438035,-119.016787,1.483333,"California","Kern","Oildale","Healthy air quality",1
47,44,54.533333,35.438035,-119.016787,1.954167,"California","Kern","Oildale","Healthy air quality",1
32,30,54.683333,35.438035,-119.016787,2.291667,"California","Kern","Oildale","Healthy air quality",1
46,43,55.983333,35.438035,-119.016787,1.733333,"California","Kern","Oildale","Healthy air quality",1
85,66,57.020833,35.438035,-119.016787,1.454167,"California","Kern","Oildale","Unhealthy air quality",0
90,68,56.554167,35.438035,-119.016787,1.641667,"California","Kern","Oildale","Unhealthy air quality",0
75,61,56.479167,35.438035,-119.016787,1.6875,"California","Kern","Oildale","Unhealthy air quality",0
26,24,53.4125,35.438035,-119.016787,1.9625,"California","Kern","Oildale","Healthy air quality",1
37,34,53.070833,35.438035,-119.016787,1.841667,"California","Kern","Oildale","Healthy air quality",1
53,49,54.391667,35.438035,-119.016787,1.720833,"California","Kern","Oildale","Healthy air quality",1
49,45,57.620833,35.438035,-119.016787,1.641667,"California","Kern","Oildale","Healthy air quality",1
77,62,58.0875,35.438035,-119.016787,1.5875,"California","Kern","Oildale","Unhealthy air quality",0
89,68,58.2,35.438035,-119.016787,1.708333,"California","Kern","Oildale","Unhealthy air quality",0
106,76,60.670833,35.438035,-119.016787,1.6625,"California","Kern","Oildale","Unhealthy air quality",0
120,83,60.908333,35.438035,-119.016787,1.8125,"California","Kern","Oildale","Unhealthy air quality",0
109,78,58.5,35.438035,-119.016787,1.925,"California","Kern","Oildale","Unhealthy air quality",0
88,67,49.295833,35.438035,-119.016787,1.633333,"California","Kern","Oildale","Unhealthy air quality",0
43,40,46.2,35.438035,-119.016787,1.120833,"California","Kern","Oildale","Healthy air quality",1
76,61,47.416667,35.438035,-119.016787,1.325,"California","Kern","Oildale","Unhealthy air quality",0
64,55,50.545833,35.438035,-119.016787,1.9,"California","Kern","Oildale","Unhealthy air quality",0
76,61,51.1625,35.438035,-119.016787,1.9,"California","Kern","Oildale","Unhealthy air quality",0
38,35,49.366667,35.438035,-119.016787,2.7375,"California","Kern","Oildale","Healthy air quality",1
13,12,47.595833,35.438035,-119.016787,1.695833,"California","Kern","Oildale","Healthy air quality",1
26,24,46.958333,35.438035,-119.016787,1.658333,"California","Kern","Oildale","Healthy air quality",1
12,11,50.8125,35.438035,-119.016787,1.779167,"California","Kern","Oildale","Healthy air quality",1
64,55,53.5375,35.438035,-119.016787,5.058333,"California","Kern","Oildale","Unhealthy air quality",0
31,29,47.295833,35.438035,-119.016787,4.35,"California","Kern","Oildale","Healthy air quality",1
6,6,43.729167,35.438035,-119.016787,1.675,"California","Kern","Oildale","Healthy air quality",1
4,4,49.241667,35.438035,-119.016787,3.779167,"California","Kern","Oildale","Healthy air quality",1
13,12,46.2125,35.438035,-119.016787,3.0625,"California","Kern","Oildale","Healthy air quality",1
18,17,45.404167,35.438035,-119.016787,1.208333,"California","Kern","Oildale","Healthy air quality",1
34,31,43.825,35.438035,-119.016787,1.3,"California","Kern","Oildale","Healthy air quality",1
22,20,38.708333,35.438035,-119.016787,1.5375,"California","Kern","Oildale","Healthy air quality",1
30,28,42.204167,35.438035,-119.016787,1.908333,"California","Kern","Oildale","Healthy air quality",1
25,23,47.045833,35.438035,-119.016787,2.029167,"California","Kern","Oildale","Healthy air quality",1
9,8,55.025,35.438035,-119.016787,2.245833,"California","Kern","Oildale","Healthy air quality",1
9,8,50.7625,35.438035,-119.016787,2.604167,"California","Kern","Oildale","Healthy air quality",1
5,5,46.5625,35.438035,-119.016787,2.425,"California","Kern","Oildale","Healthy air quality",1
4,4,45.570833,35.438035,-119.016787,2.225,"California","Kern","Oildale","Healthy air quality",1
5,5,44.6,35.438035,-119.016787,2.616667,"California","Kern","Oildale","Healthy air quality",1
4,4,48.620833,35.438035,-119.016787,2.279167,"California","Kern","Oildale","Healthy air quality",1
9,8,48.791667,35.438035,-119.016787,3.669565,"California","Kern","Oildale","Healthy air quality",1
14,13,46.608333,35.438035,-119.016787,3.125,"California","Kern","Oildale","Healthy air quality",1
