SiteLocDate,pm.scale,avgpm,AQI,wind.scale,avgtemp,County.Code,Latitude,Longitude,temp.scale,avgwind,state,county,City.Name
500.2021-05-15,Micrograms/cubic meter (25 C),25,23,Degrees Fahrenheit,63.083333,19,36.985119,-119.658339,Knots,4.320833,California,Fresno,Not in a city
500.2021-05-16,Micrograms/cubic meter (25 C),21,19,Degrees Fahrenheit,65.541667,19,36.985119,-119.658339,Knots,3.575,California,Fresno,Not in a city
500.2021-05-17,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,69.541667,19,36.985119,-119.658339,Knots,4.454167,California,Fresno,Not in a city
500.2021-05-18,Micrograms/cubic meter (25 C),42,39,Degrees Fahrenheit,70.083333,19,36.985119,-119.658339,Knots,4.4,California,Fresno,Not in a city
500.2021-05-19,Micrograms/cubic meter (25 C),50,46,Degrees Fahrenheit,65.083333,19,36.985119,-119.658339,Knots,5.6,California,Fresno,Not in a city
500.2021-05-20,Micrograms/cubic meter (25 C),43,40,Degrees Fahrenheit,58.291667,19,36.985119,-119.658339,Knots,8.925,California,Fresno,Not in a city
500.2021-05-21,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,57.666667,19,36.985119,-119.658339,Knots,5.1875,California,Fresno,Not in a city
500.2021-05-22,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,62.583333,19,36.985119,-119.658339,Knots,3.991667,California,Fresno,Not in a city
500.2021-05-23,Micrograms/cubic meter (25 C),15,14,Degrees Fahrenheit,66.875,19,36.985119,-119.658339,Knots,4.479167,California,Fresno,Not in a city
500.2021-05-24,Micrograms/cubic meter (25 C),25,23,Degrees Fahrenheit,71.541667,19,36.985119,-119.658339,Knots,4.1,California,Fresno,Not in a city
500.2021-05-25,Micrograms/cubic meter (25 C),29,27,Degrees Fahrenheit,72.208333,19,36.985119,-119.658339,Knots,5.004167,California,Fresno,Not in a city
500.2021-05-26,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,71.541667,19,36.985119,-119.658339,Knots,4.141667,California,Fresno,Not in a city
500.2021-05-27,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,73.041667,19,36.985119,-119.658339,Knots,5.433333,California,Fresno,Not in a city
500.2021-05-28,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,72.541667,19,36.985119,-119.658339,Knots,4.283333,California,Fresno,Not in a city
500.2021-05-29,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,72.541667,19,36.985119,-119.658339,Knots,4.591667,California,Fresno,Not in a city
500.2021-05-30,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,75.666667,19,36.985119,-119.658339,Knots,3.4875,California,Fresno,Not in a city
500.2021-05-31,Micrograms/cubic meter (25 C),30,28,Degrees Fahrenheit,85.208333,19,36.985119,-119.658339,Knots,4.4625,California,Fresno,Not in a city
500.2021-06-01,Micrograms/cubic meter (25 C),45,42,Degrees Fahrenheit,87.375,19,36.985119,-119.658339,Knots,5.2875,California,Fresno,Not in a city
500.2021-06-02,Micrograms/cubic meter (25 C),45,42,Degrees Fahrenheit,87.125,19,36.985119,-119.658339,Knots,4.441667,California,Fresno,Not in a city
500.2021-06-03,Micrograms/cubic meter (25 C),47,44,Degrees Fahrenheit,84.333333,19,36.985119,-119.658339,Knots,4.054167,California,Fresno,Not in a city
500.2021-06-04,Micrograms/cubic meter (25 C),41,38,Degrees Fahrenheit,83.416667,19,36.985119,-119.658339,Knots,4.65,California,Fresno,Not in a city
500.2021-06-05,Micrograms/cubic meter (25 C),27,25,Degrees Fahrenheit,80.666667,19,36.985119,-119.658339,Knots,4.370833,California,Fresno,Not in a city
500.2021-06-06,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,77.875,19,36.985119,-119.658339,Knots,5.116667,California,Fresno,Not in a city
500.2021-06-07,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,69,19,36.985119,-119.658339,Knots,4.895833,California,Fresno,Not in a city
500.2021-06-08,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,64.083333,19,36.985119,-119.658339,Knots,5.629167,California,Fresno,Not in a city
500.2021-06-09,Micrograms/cubic meter (25 C),31,29,Degrees Fahrenheit,62.791667,19,36.985119,-119.658339,Knots,5.775,California,Fresno,Not in a city
500.2021-06-10,Micrograms/cubic meter (25 C),23,21,Degrees Fahrenheit,63.416667,19,36.985119,-119.658339,Knots,5.458333,California,Fresno,Not in a city
500.2021-06-11,Micrograms/cubic meter (25 C),37,34,Degrees Fahrenheit,67.541667,19,36.985119,-119.658339,Knots,4.883333,California,Fresno,Not in a city
500.2021-06-12,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,73.75,19,36.985119,-119.658339,Knots,3.695833,California,Fresno,Not in a city
500.2021-06-13,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,79.166667,19,36.985119,-119.658339,Knots,5.020833,California,Fresno,Not in a city
500.2021-06-14,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,76.333333,19,36.985119,-119.658339,Knots,5.45,California,Fresno,Not in a city
500.2021-06-15,Micrograms/cubic meter (25 C),36,33,Degrees Fahrenheit,75.166667,19,36.985119,-119.658339,Knots,4.9,California,Fresno,Not in a city
500.2021-06-16,Micrograms/cubic meter (25 C),53,49,Degrees Fahrenheit,80.25,19,36.985119,-119.658339,Knots,4.208333,California,Fresno,Not in a city
500.2021-06-17,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,87.291667,19,36.985119,-119.658339,Knots,3.979167,California,Fresno,Not in a city
500.2021-06-18,Micrograms/cubic meter (25 C),61,54,Degrees Fahrenheit,95.208333,19,36.985119,-119.658339,Knots,4.2875,California,Fresno,Not in a city
500.2021-06-19,Micrograms/cubic meter (25 C),39,36,Degrees Fahrenheit,93.291667,19,36.985119,-119.658339,Knots,3.95,California,Fresno,Not in a city
500.2021-06-20,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,89.708333,19,36.985119,-119.658339,Knots,3.908333,California,Fresno,Not in a city
500.2021-06-21,Micrograms/cubic meter (25 C),45,42,Degrees Fahrenheit,85.541667,19,36.985119,-119.658339,Knots,4.154167,California,Fresno,Not in a city
500.2021-06-22,Micrograms/cubic meter (25 C),37,34,Degrees Fahrenheit,79.291667,19,36.985119,-119.658339,Knots,3.233333,California,Fresno,Not in a city
500.2021-06-23,Micrograms/cubic meter (25 C),29,27,Degrees Fahrenheit,77.625,19,36.985119,-119.658339,Knots,3.720833,California,Fresno,Not in a city
500.2021-06-24,Micrograms/cubic meter (25 C),40,37,Degrees Fahrenheit,77,19,36.985119,-119.658339,Knots,4.420833,California,Fresno,Not in a city
500.2021-06-25,Micrograms/cubic meter (25 C),51,47,Degrees Fahrenheit,78.541667,19,36.985119,-119.658339,Knots,4.120833,California,Fresno,Not in a city
500.2021-06-26,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,84.833333,19,36.985119,-119.658339,Knots,3.416667,California,Fresno,Not in a city
500.2021-06-27,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,90.583333,19,36.985119,-119.658339,Knots,4.4125,California,Fresno,Not in a city
500.2021-06-28,Micrograms/cubic meter (25 C),81,64,Degrees Fahrenheit,86.083333,19,36.985119,-119.658339,Knots,4.6875,California,Fresno,Not in a city
500.2021-06-29,Micrograms/cubic meter (25 C),55,51,Degrees Fahrenheit,87.5,19,36.985119,-119.658339,Knots,3.829167,California,Fresno,Not in a city
500.2021-06-30,Micrograms/cubic meter (25 C),68,57,Degrees Fahrenheit,88.958333,19,36.985119,-119.658339,Knots,4.704167,California,Fresno,Not in a city
500.2021-07-01,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,84.333333,19,36.985119,-119.658339,Knots,4.35,California,Fresno,Not in a city
500.2021-07-02,Micrograms/cubic meter (25 C),64,55,Degrees Fahrenheit,84.833333,19,36.985119,-119.658339,Knots,4.145833,California,Fresno,Not in a city
500.2021-07-03,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,84.166667,19,36.985119,-119.658339,Knots,3.404167,California,Fresno,Not in a city
500.2021-07-04,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,83.916667,19,36.985119,-119.658339,Knots,3.7,California,Fresno,Not in a city
500.2021-07-05,Micrograms/cubic meter (25 C),36,33,Degrees Fahrenheit,83,19,36.985119,-119.658339,Knots,3.7625,California,Fresno,Not in a city
500.2021-07-06,Micrograms/cubic meter (25 C),64,55,Degrees Fahrenheit,82.166667,19,36.985119,-119.658339,Knots,4.491667,California,Fresno,Not in a city
500.2021-07-07,Micrograms/cubic meter (25 C),70,58,Degrees Fahrenheit,82.625,19,36.985119,-119.658339,Knots,3.8625,California,Fresno,Not in a city
500.2021-07-08,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,89.347826,19,36.985119,-119.658339,Knots,4.03913,California,Fresno,Not in a city
500.2021-07-09,Micrograms/cubic meter (25 C),38,35,Degrees Fahrenheit,95,19,36.985119,-119.658339,Knots,4.995833,California,Fresno,Not in a city
500.2021-07-10,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,94.958333,19,36.985119,-119.658339,Knots,4.466667,California,Fresno,Not in a city
500.2021-07-11,Micrograms/cubic meter (25 C),24,22,Degrees Fahrenheit,94.541667,19,36.985119,-119.658339,Knots,4.716667,California,Fresno,Not in a city
500.2021-07-12,Micrograms/cubic meter (25 C),59,53,Degrees Fahrenheit,90.875,19,36.985119,-119.658339,Knots,4.195833,California,Fresno,Not in a city
500.2021-07-13,Micrograms/cubic meter (25 C),52,48,Degrees Fahrenheit,87.5,19,36.985119,-119.658339,Knots,3.883333,California,Fresno,Not in a city
500.2021-07-14,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,83.708333,19,36.985119,-119.658339,Knots,3.145833,California,Fresno,Not in a city
500.2021-07-15,Micrograms/cubic meter (25 C),38,35,Degrees Fahrenheit,83.875,19,36.985119,-119.658339,Knots,3.983333,California,Fresno,Not in a city
500.2021-07-16,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,81.208333,19,36.985119,-119.658339,Knots,3.975,California,Fresno,Not in a city
500.2021-07-17,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,85.625,19,36.985119,-119.658339,Knots,4.2125,California,Fresno,Not in a city
500.2021-07-18,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,86.208333,19,36.985119,-119.658339,Knots,3.441667,California,Fresno,Not in a city
500.2021-07-19,Micrograms/cubic meter (25 C),59,53,Degrees Fahrenheit,89.416667,19,36.985119,-119.658339,Knots,4.108333,California,Fresno,Not in a city
500.2021-07-20,Micrograms/cubic meter (25 C),47,44,Degrees Fahrenheit,87.478261,19,36.985119,-119.658339,Knots,4.891304,California,Fresno,Not in a city
500.2021-07-21,Micrograms/cubic meter (25 C),41,38,Degrees Fahrenheit,82.666667,19,36.985119,-119.658339,Knots,3.983333,California,Fresno,Not in a city
500.2021-07-22,Micrograms/cubic meter (25 C),65,56,Degrees Fahrenheit,86.041667,19,36.985119,-119.658339,Knots,4.5875,California,Fresno,Not in a city
500.2021-07-23,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,85.416667,19,36.985119,-119.658339,Knots,3.7125,California,Fresno,Not in a city
500.2021-07-24,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,86.75,19,36.985119,-119.658339,Knots,4.504167,California,Fresno,Not in a city
500.2021-07-25,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,87.666667,19,36.985119,-119.658339,Knots,4.741667,California,Fresno,Not in a city
500.2021-07-26,Micrograms/cubic meter (25 C),51,47,Degrees Fahrenheit,85,19,36.985119,-119.658339,Knots,4.341667,California,Fresno,Not in a city
500.2021-07-27,Micrograms/cubic meter (25 C),51,47,Degrees Fahrenheit,88.541667,19,36.985119,-119.658339,Knots,3.779167,California,Fresno,Not in a city
500.2021-07-28,Micrograms/cubic meter (25 C),63,55,Degrees Fahrenheit,85.875,19,36.985119,-119.658339,Knots,4.458333,California,Fresno,Not in a city
500.2021-07-29,Micrograms/cubic meter (25 C),84,65,Degrees Fahrenheit,89.166667,19,36.985119,-119.658339,Knots,3.8375,California,Fresno,Not in a city
500.2021-07-30,Micrograms/cubic meter (25 C),49,45,Degrees Fahrenheit,90.958333,19,36.985119,-119.658339,Knots,3.983333,California,Fresno,Not in a city
500.2021-07-31,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,88.375,19,36.985119,-119.658339,Knots,4.333333,California,Fresno,Not in a city
500.2021-08-01,Micrograms/cubic meter (25 C),29,27,Degrees Fahrenheit,86.583333,19,36.985119,-119.658339,Knots,3.3,California,Fresno,Not in a city
500.2021-08-02,Micrograms/cubic meter (25 C),75,61,Degrees Fahrenheit,82.291667,19,36.985119,-119.658339,Knots,4.220833,California,Fresno,Not in a city
500.2021-08-03,Micrograms/cubic meter (25 C),74,60,Degrees Fahrenheit,85.5,19,36.985119,-119.658339,Knots,4.6625,California,Fresno,Not in a city
500.2021-08-04,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,88.125,19,36.985119,-119.658339,Knots,4.845833,California,Fresno,Not in a city
500.2021-08-05,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,80.416667,19,36.985119,-119.658339,Knots,4.325,California,Fresno,Not in a city
500.2021-08-06,Micrograms/cubic meter (25 C),60,53,Degrees Fahrenheit,78.5,19,36.985119,-119.658339,Knots,4.020833,California,Fresno,Not in a city
500.2021-08-07,Micrograms/cubic meter (25 C),67,57,Degrees Fahrenheit,84.166667,19,36.985119,-119.658339,Knots,4.3625,California,Fresno,Not in a city
500.2021-08-08,Micrograms/cubic meter (25 C),72,59,Degrees Fahrenheit,85,19,36.985119,-119.658339,Knots,3.954167,California,Fresno,Not in a city
500.2021-08-09,Micrograms/cubic meter (25 C),74,60,Degrees Fahrenheit,85.083333,19,36.985119,-119.658339,Knots,4.058333,California,Fresno,Not in a city
500.2021-08-10,Micrograms/cubic meter (25 C),60,53,Degrees Fahrenheit,87.208333,19,36.985119,-119.658339,Knots,4.020833,California,Fresno,Not in a city
500.2021-08-11,Micrograms/cubic meter (25 C),60,53,Degrees Fahrenheit,88.333333,19,36.985119,-119.658339,Knots,3.8625,California,Fresno,Not in a city
500.2021-08-12,Micrograms/cubic meter (25 C),61,54,Degrees Fahrenheit,87.958333,19,36.985119,-119.658339,Knots,4.1125,California,Fresno,Not in a city
500.2021-08-13,Micrograms/cubic meter (25 C),72,59,Degrees Fahrenheit,86.25,19,36.985119,-119.658339,Knots,4.516667,California,Fresno,Not in a city
500.2021-08-14,Micrograms/cubic meter (25 C),62,54,Degrees Fahrenheit,86.583333,19,36.985119,-119.658339,Knots,3.704167,California,Fresno,Not in a city
500.2021-08-15,Micrograms/cubic meter (25 C),56,51,Degrees Fahrenheit,89.375,19,36.985119,-119.658339,Knots,3.5875,California,Fresno,Not in a city
500.2021-08-16,Micrograms/cubic meter (25 C),121,84,Degrees Fahrenheit,90.125,19,36.985119,-119.658339,Knots,3.866667,California,Fresno,Not in a city
500.2021-08-17,Micrograms/cubic meter (25 C),61,54,Degrees Fahrenheit,84.875,19,36.985119,-119.658339,Knots,3.683333,California,Fresno,Not in a city
500.2021-08-18,Micrograms/cubic meter (25 C),144,95,Degrees Fahrenheit,74.833333,19,36.985119,-119.658339,Knots,4.020833,California,Fresno,Not in a city
500.2021-08-19,Micrograms/cubic meter (25 C),230,138,Degrees Fahrenheit,72.625,19,36.985119,-119.658339,Knots,3.195833,California,Fresno,Not in a city
500.2021-08-20,Micrograms/cubic meter (25 C),131,89,Degrees Fahrenheit,77.166667,19,36.985119,-119.658339,Knots,3.066667,California,Fresno,Not in a city
500.2021-08-21,Micrograms/cubic meter (25 C),98,72,Degrees Fahrenheit,75.583333,19,36.985119,-119.658339,Knots,4.695833,California,Fresno,Not in a city
500.2021-08-22,Micrograms/cubic meter (25 C),46,43,Degrees Fahrenheit,73.625,19,36.985119,-119.658339,Knots,3.775,California,Fresno,Not in a city
500.2021-08-23,Micrograms/cubic meter (25 C),104,75,Degrees Fahrenheit,77.958333,19,36.985119,-119.658339,Knots,3.9375,California,Fresno,Not in a city
500.2021-08-24,Micrograms/cubic meter (25 C),77,62,Degrees Fahrenheit,77.833333,19,36.985119,-119.658339,Knots,3.3625,California,Fresno,Not in a city
500.2021-08-25,Micrograms/cubic meter (25 C),96,71,Degrees Fahrenheit,78.291667,19,36.985119,-119.658339,Knots,3.3375,California,Fresno,Not in a city
500.2021-08-26,Micrograms/cubic meter (25 C),77,62,Degrees Fahrenheit,79.541667,19,36.985119,-119.658339,Knots,4.475,California,Fresno,Not in a city
500.2021-08-27,Micrograms/cubic meter (25 C),87,67,Degrees Fahrenheit,81.208333,19,36.985119,-119.658339,Knots,4.033333,California,Fresno,Not in a city
500.2021-08-28,Micrograms/cubic meter (25 C),82,64,Degrees Fahrenheit,86.375,19,36.985119,-119.658339,Knots,4.225,California,Fresno,Not in a city
500.2021-08-29,Micrograms/cubic meter (25 C),58,52,Degrees Fahrenheit,87.5,19,36.985119,-119.658339,Knots,4.158333,California,Fresno,Not in a city
500.2021-08-30,Micrograms/cubic meter (25 C),80,63,Degrees Fahrenheit,88.333333,19,36.985119,-119.658339,Knots,4.4875,California,Fresno,Not in a city
500.2021-08-31,Micrograms/cubic meter (25 C),99,73,Degrees Fahrenheit,84.208333,19,36.985119,-119.658339,Knots,4.708333,California,Fresno,Not in a city
500.2021-09-01,Micrograms/cubic meter (25 C),82,64,Degrees Fahrenheit,75.208333,19,36.985119,-119.658339,Knots,3.85,California,Fresno,Not in a city
500.2021-09-02,Micrograms/cubic meter (25 C),128,87,Degrees Fahrenheit,72.541667,19,36.985119,-119.658339,Knots,3.158333,California,Fresno,Not in a city
500.2021-09-03,Micrograms/cubic meter (25 C),77,62,Degrees Fahrenheit,75.708333,19,36.985119,-119.658339,Knots,3.379167,California,Fresno,Not in a city
500.2021-09-04,Micrograms/cubic meter (25 C),57,52,Degrees Fahrenheit,79.75,19,36.985119,-119.658339,Knots,4.158333,California,Fresno,Not in a city
500.2021-09-05,Micrograms/cubic meter (25 C),42,39,Degrees Fahrenheit,82.541667,19,36.985119,-119.658339,Knots,3.729167,California,Fresno,Not in a city
500.2021-09-06,Micrograms/cubic meter (25 C),55,51,Degrees Fahrenheit,86.666667,19,36.985119,-119.658339,Knots,4.320833,California,Fresno,Not in a city
500.2021-09-07,Micrograms/cubic meter (25 C),91,69,Degrees Fahrenheit,87.708333,19,36.985119,-119.658339,Knots,4.3875,California,Fresno,Not in a city
500.2021-09-08,Micrograms/cubic meter (25 C),137,92,Degrees Fahrenheit,87.416667,19,36.985119,-119.658339,Knots,3.379167,California,Fresno,Not in a city
500.2021-09-09,Micrograms/cubic meter (25 C),79,63,Degrees Fahrenheit,89.833333,19,36.985119,-119.658339,Knots,4.1,California,Fresno,Not in a city
500.2021-09-10,Micrograms/cubic meter (25 C),54,50,Degrees Fahrenheit,83.416667,19,36.985119,-119.658339,Knots,3.841667,California,Fresno,Not in a city
500.2021-09-11,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,79.958333,19,36.985119,-119.658339,Knots,3.704167,California,Fresno,Not in a city
500.2021-09-12,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,81.083333,19,36.985119,-119.658339,Knots,4.366667,California,Fresno,Not in a city
500.2021-09-13,Micrograms/cubic meter (25 C),62,54,Degrees Fahrenheit,81.583333,19,36.985119,-119.658339,Knots,3.766667,California,Fresno,Not in a city
500.2021-09-14,Micrograms/cubic meter (25 C),62,54,Degrees Fahrenheit,80.176471,19,36.985119,-119.658339,Knots,3.876471,California,Fresno,Not in a city
500.2021-09-15,Micrograms/cubic meter (25 C),77,62,Degrees Fahrenheit,80.166667,19,36.985119,-119.658339,Knots,3.383333,California,Fresno,Not in a city
500.2021-09-16,Micrograms/cubic meter (25 C),89,68,Degrees Fahrenheit,76.166667,19,36.985119,-119.658339,Knots,3.229167,California,Fresno,Not in a city
500.2021-09-17,Micrograms/cubic meter (25 C),121,84,Degrees Fahrenheit,73.708333,19,36.985119,-119.658339,Knots,2.4125,California,Fresno,Not in a city
500.2021-09-18,Micrograms/cubic meter (25 C),64,55,Degrees Fahrenheit,71.25,19,36.985119,-119.658339,Knots,3.804167,California,Fresno,Not in a city
500.2021-09-19,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,67.875,19,36.985119,-119.658339,Knots,5.225,California,Fresno,Not in a city
500.2021-09-20,Micrograms/cubic meter (25 C),45,42,Degrees Fahrenheit,71,19,36.985119,-119.658339,Knots,2.925,California,Fresno,Not in a city
500.2021-09-21,Micrograms/cubic meter (25 C),75,61,Degrees Fahrenheit,77.083333,19,36.985119,-119.658339,Knots,3.204167,California,Fresno,Not in a city
500.2021-09-22,Micrograms/cubic meter (25 C),153,100,Degrees Fahrenheit,80.125,19,36.985119,-119.658339,Knots,2.808333,California,Fresno,Not in a city
